"","path","text_id","A_ID","author_text","text_title","first_line","PER_ID","year","vol","num","pages","subtitle","author_sign"
"126","../../data/corpus1835/periodicals/per_raw//P_1112.txt","P_1112","A-7","Кольцов А.В.","Путь","Путь широкий давно","ОЗ",1839,"Т. 4. Отд. 4","","81-82","","А. Кольцов"
"127","../../data/corpus1835/periodicals/per_raw//P_1115.txt","P_1115","A-169","Павлова К.К.","Лорелея","И горюя, и тоскуя","ОЗ",1839,"Т. 4. Отд. 4","","141-142","С немецкого, из Гейне","-ва-"
"128","../../data/corpus1835/periodicals/per_raw//P_1116.txt","P_1116","A-169","Павлова К.К.","Литовская песня","Землю как гонец","ОЗ",1839,"Т. 4. Отд. 4","","142-143","","-ва-"
"129","../../data/corpus1835/periodicals/per_raw//P_112.txt","P_112","A-113","Козлов И.И.","Русская певица","Когда ты нежностью своей","БдЧ",1836,"Т. 17","","193-194","","Иван Козлов"
"130","../../data/corpus1835/periodicals/per_raw//P_1120.txt","P_1120","A-160","Ознобишин Д.П.","Вазантазена","Остановись, Вазантазена","ОЗ",1839,"Т. 4. Отд. 4","","209-210","","Ознобишин"
"131","../../data/corpus1835/periodicals/per_raw//P_1122.txt","P_1122","A-226","Аксаков К.С.","Отрывок из первого действия первой части Фауста","О, счастлив тот, кто верует мечтам","ОЗ",1839,"Т. 5. Отд. 3","","1-2","","К. Аксаков"
"132","../../data/corpus1835/periodicals/per_raw//P_1123.txt","P_1123","A-161","Айбулат К.М.","","Скажите мне, где лоно рая","ОЗ",1839,"Т. 5. Отд. 3","","165-166","Два вопроса","К. Айбулат"
"133","../../data/corpus1835/periodicals/per_raw//P_1124.txt","P_1124","A-161","Айбулат К.М.","","Скажи мне, мир земной, скиталец","ОЗ",1839,"Т. 5. Отд. 3","","166-167","Два вопроса","К. Айбулат"
"134","../../data/corpus1835/periodicals/per_raw//P_1125.txt","P_1125","A-114","Лермонтов М.Ю.","Три пальмы","В песчаных степях аравийской земли","ОЗ",1839,"Т. 5. Отд. 3","","168-170","Восточное сказание","М. Лермонтов"
"135","../../data/corpus1835/periodicals/per_raw//P_1126.txt","P_1126","A-160","Ознобишин Д.П.","Вороной конь","На утесе крутом я в раздумьи моем","ОЗ",1839,"Т. 5. Отд. 3","","251-253","Новогреческая песнь","Ознобишин"
"136","../../data/corpus1835/periodicals/per_raw//P_1127.txt","P_1127","A-169","Павлова К.К.","Военная песнь клана Макгрегор","Луна над рекой и туманы кругом","ОЗ",1839,"Т. 5. Отд. 3","","254-255","Из Вальтера Скотта, с английского. Macgregor’s Gathering","-ва-"
"137","../../data/corpus1835/periodicals/per_raw//P_1128.txt","P_1128","","И. К.","Утренний звон","Они звучат - торжественные звуки -","ОЗ",1839,"Т. 5. Отд. 3","","255-256","","И. К."
"138","../../data/corpus1835/periodicals/per_raw//P_113.txt","P_113","A-113","Козлов И.И.","Дуб","Краса родной горы, с тенистыми ветвями","БдЧ",1836,"Т. 17","","194-195","","Иван Козлов"
"139","../../data/corpus1835/periodicals/per_raw//P_1130.txt","P_1130","A-163","Гребенка Е.П.","Украинская мелодия","","ОЗ",1839,"Т. 5. Отд. 3","","","","Гребенка"
"140","../../data/corpus1835/periodicals/per_raw//P_1131.txt","P_1131","A-169","Павлова К.К.","Сонет","Не дай ты потускнеть душе зеркально-чистой","ОЗ",1839,"Т. 6. Отд. 6","","43","","-ва-"
"141","../../data/corpus1835/periodicals/per_raw//P_1132.txt","P_1132","A-169","Павлова К.К.","Яша","Что плачешь ты, краса моя","ОЗ",1839,"Т. 6. Отд. 6","","43-44","Из Вальтера Скотта. С английского","-ва-"
"142","../../data/corpus1835/periodicals/per_raw//P_1133.txt","P_1133","A-157","Греков Н.П.","Элегия","В вечерний час, когда с тобой","ОЗ",1839,"Т. 6. Отд. 6","","82-85","Из В. Гюго","Н. Греков"
"143","../../data/corpus1835/periodicals/per_raw//P_1134.txt","P_1134","A-187","Хомяков А.С.","* * *","Гордись! тебе льстецы сказали","ОЗ",1839,"Т. 6. Отд. 6","","143-144","","А. Хомяков"
"144","../../data/corpus1835/periodicals/per_raw//P_1135.txt","P_1135","A-113","Козлов И.И.","Графине Лаваль","Полночная редеет тень","ОЗ",1839,"Т. 6. Отд. 6","","119","В день ее рождения","И. Козлов"
"145","../../data/corpus1835/periodicals/per_raw//P_1136.txt","P_1136","A-169","Павлова К.К.","Эдвард","Как грустно ты главу склонил, Эдвард! Эдвард","ОЗ",1839,"Т. 6. Отд. 6","","159-161","Старинная шотландская баллада","-ва-"
"146","../../data/corpus1835/periodicals/per_raw//P_1137.txt","P_1137","A-236","Жукова М.С.","К Н. Н…ву","Люблю внимать тебе порою","ОЗ",1839,"Т. 6. Отд. 6","","208","","М. Ж-к-ва"
"147","../../data/corpus1835/periodicals/per_raw//P_1138.txt","P_1138","A-169","Павлова К.К.","* * *","Шепот грустный, говор тайной","ОЗ",1839,"Т. 6. Отд. 6","","209","","-ва.-"
"148","../../data/corpus1835/periodicals/per_raw//P_1139.txt","P_1139","A-165","Катков М.Н.","Ратклиф","Бог сна привел меня в далекий край","ОЗ",1839,"Т. 6. Отд. 6","","210-213","Из Гейне","М. Катков"
"149","../../data/corpus1835/periodicals/per_raw//P_114.txt","P_114","","Князь Иван Козловский","Обитатель Сиона","О Господи, кто обитает","БдЧ",1836,"Т. 17","","196","Подражание псалму","Князь Иван Козловский"
"150","../../data/corpus1835/periodicals/per_raw//P_1140.txt","P_1140","A-114","Лермонтов М.Ю.","Молитва","В минуту жизни трудную","ОЗ",1839,"Т. 6. Отд. 6","","272","","М. Лермонтов"
"151","../../data/corpus1835/periodicals/per_raw//P_1141.txt","P_1141","A-114","Лермонтов М.Ю.","Дары Терека","Терек воет, дик и злобен","ОЗ",1839,"Т. 7. Отд. 3","","1-3","","М. Лермонтов"
"152","../../data/corpus1835/periodicals/per_raw//P_1142.txt","P_1142","A-150","Вяземский П.А.","Брайтон","Сошел на Брайтон мир глубокий","ОЗ",1839,"Т. 7. Отд. 3","","3-4","","Князь Вяземский"
"153","../../data/corpus1835/periodicals/per_raw//P_1143.txt","P_1143","A-169","Павлова К.К.","Розабелла","Не расскажу вам, красотам","ОЗ",1839,"Т. 7. Отд. 3","","131-133","С английского, из Вальтера Скотта","-ва-"
"154","../../data/corpus1835/periodicals/per_raw//P_1144.txt","P_1144","A-152","Красов В.И.","Молитва","Хвала тебе, Творец, хвала, благодаренье","ОЗ",1839,"Т. 7. Отд. 3","","133","","В. Красов"
"155","../../data/corpus1835/periodicals/per_raw//P_1145.txt","P_1145","A-208","Клюшников И.П.","Весна","Весна! опять в душе неясный идеал","ОЗ",1839,"Т. 7. Отд. 3","","134","","- Ф -"
"156","../../data/corpus1835/periodicals/per_raw//P_1146.txt","P_1146","A-163","Гребенка Е.П.","Гетман Свирговский","Господарь Иоанн","ОЗ",1839,"Т. 7. Отд. 3","","176-178","","Е. Гребенка"
"157","../../data/corpus1835/periodicals/per_raw//P_1147.txt","P_1147","A-114","Лермонтов М.Ю.","Памяти А.И. Од-го","Я знал его; мы странствовали с ним","ОЗ",1839,"Т. 7. Отд. 3","","210-211","","М. Ю. Лермонтов"
"158","../../data/corpus1835/periodicals/per_raw//P_1148.txt","P_1148","A-11","Пушкин А.С.","А.Д. Б…ской","Когда-то, помню, с умиленьем","ОЗ",1840,"Т. 8. Отд. 3","","1","","А. Пушкин"
"159","../../data/corpus1835/periodicals/per_raw//P_1151.txt","P_1151","A-7","Кольцов А.В.","Хуторок","За рекой, на горе","ОЗ",1840,"Т. 8. Отд. 3","","82-84","",""
"160","../../data/corpus1835/periodicals/per_raw//P_1152.txt","P_1152","A-208","Клюшников И.П.","Песнь инвалида","Был у нас в былые годы","ОЗ",1840,"Т. 8. Отд. 3","","84-85","","- Ф -"
"161","../../data/corpus1835/periodicals/per_raw//P_1153.txt","P_1153","A-114","Лермонтов М.Ю.","* * *","Как часто, пестрою толпою окружен","ОЗ",1840,"Т. 8. Отд. 3","","","","М. Лермонтов"
"162","../../data/corpus1835/periodicals/per_raw//P_1154.txt","P_1154","A-208","Клюшников И.П.","Собирателям моих элегий","Я не поэт! Страстей могучих лава","ОЗ",1840,"Т. 8. Отд. 3","","141","","- Ф -"
"163","../../data/corpus1835/periodicals/per_raw//P_1155.txt","P_1155","A-7","Кольцов А.В.","Умолкший поэт","С душою могучей","ОЗ",1840,"Т. 8. Отд. 3","","142-143","","А. Кольцов"
"164","../../data/corpus1835/periodicals/per_raw//P_1156.txt","P_1156","A-26","Полежаев А.И.","Узник","За решеткою, в четырех стенах","ОЗ",1840,"Т. 8. Отд. 3","","155-156","","А. Полежаев"
"165","../../data/corpus1835/periodicals/per_raw//P_1157.txt","P_1157","A-208","Клюшников И.П.","Поэзия","Знаете ль ее? Она","ОЗ",1840,"Т. 8. Отд. 3","","156","П.П.К.","- Ф -"
"166","../../data/corpus1835/periodicals/per_raw//P_1158.txt","P_1158","A-152","Красов В.И.","Звуки","Они уносят дух - властительные звуки","ОЗ",1840,"Т. 8. Отд. 3","","157","","В. Красов"
"167","../../data/corpus1835/periodicals/per_raw//P_1159.txt","P_1159","A-152","Красов В.И.","Время","Время, летучее время","ОЗ",1840,"Т. 8. Отд. 3","","157","","В. Красов"
"168","../../data/corpus1835/periodicals/per_raw//P_116.txt","P_116","A-228","Голицын М.Г.","Вечер","Летний вечер притаился","БдЧ",1836,"Т. 17","","201-202","","Князь Михайло Голицын"
"169","../../data/corpus1835/periodicals/per_raw//P_1160.txt","P_1160","A-163","Гребенка Е.П.","Юность","Юность! время золотое","ОЗ",1840,"Т. 8. Отд. 3","","191-192","","Е. Гребенка"
